Exercício: 2024
Período: 6o. bimestre
Escopo: Estados/DF
Anexo 06 - Demonstrativo do Resultado Primário e Nominal
Tabela: Cálculo Acima da Linha - Receitas Primárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Espírito Santo;32;ES;3975100;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";232558570,00
Governo do Estado do Espírito Santo;32;ES;3975100;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";631927826,94
Governo do Estado do Espírito Santo;32;ES;3975100;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";25827374761,05
Governo do Estado do Espírito Santo;32;ES;3975100;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";24698921813,05
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";26580765490,57
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";15771642574,93
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";12551906033,55
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";475221961,06
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";174138787,77
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";1416824881,51
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";1153550911,04
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";223261340,72
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";1155792927,01
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";928242408,81
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";227550518,2
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";7689813422,93
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";2418274256,13
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";154478341,23
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1926937768,02
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";3190123057,55
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";1740255224,98
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";10648678,23
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";1729606546,75
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";25641874403,53
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1200680906,97
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";501683830,7
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";940455289,83
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";684350070,24
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";27099854,86
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";34651798,51
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";34651798,51
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";99559005,63
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";37351168,89
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";62207836,74
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";94794560,59
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";94794560,59
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";229005364,73
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";27071560675,23
Governo do Estado do Espírito Santo;32;ES;3975100;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";25870879768,26
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";14245164408,18
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";6057248255,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";4729764877,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";217813498,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";32893741,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";853573975,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";223202164,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";106401322,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";617504113,13
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";525907016,5
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";91597096,63
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";6624751047,83
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";4168938414,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";18168794,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1730060350,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";707583489,83
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";839259670,22
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";1798796,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";837460874,22
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";13717458595,68
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1631410569,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";216505480,15
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";148239688,31
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";5000000,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";127239688,31
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";111205245,72
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";16034442,59
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";16000000,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";16000000,00
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";143239688,31
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";15492108852,99
Governo do Estado de Rondônia;11;RO;1616379;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";13860698283,99
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";14312701997,07
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";5968326632,95
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";4512116312,57
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";246125292,47
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";28488763,02
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";944316100,06
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";237280164,83
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";94814097,27
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";571465070,63
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";492899648,63
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";78565422,00
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";6632182512,79
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";4202002525,38
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";20066826,1
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1635655644,06
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";774457517,25
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";1045913683,43
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";1045913683,43
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";13819802348,44
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1670616482,96
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";78737814,97
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";133291487,39
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";1903068,75
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";1363075,63
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";1363075,63
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";113617857,52
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";93908439,22
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";19709418,3
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";16407485,49
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";16407485,49
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";131388418,64
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";15621807250,04
Governo do Estado de Rondônia;11;RO;1616379;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";13951190767,08
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";36053079791,11
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";14912099861,13
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";10823491822,13
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";767711836,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";136956246,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";2172117427,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";1011822530,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";711688000,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";1521256449,57
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";827845860,57
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";693410589,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";17321423464,86
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";11056539276,3
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";33410809,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";3188359628,24
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";3043113751,32
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";1586612015,55
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";135520498,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";1451091517,55
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";35089713432,54
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";3270554919,22
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";6982058,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";5091639308,74
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";4566851928,12
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";90000,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";663730,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";663730,00
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";524033650,62
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";495694633,26
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";28339017,36
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";524697380,62
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";38884965732,38
Governo do Estado do Ceará;23;CE;8936431;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";35614410813,16
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";37174664351,4
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";16701775712,67
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";12188966749,01
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";793507214,5
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";101730445,06
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";2507454195,05
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";1110117109,05
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";739605318,42
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";1157798849,86
Governo do Estado do Ceará;23;CE;8936431;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";882450119,4
